clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
6,505,0,0,0,0,1,0,1,0,0,0,0,0,-1.1965889556394698,0.6731196539390008,-1.0800869273911626,-1.6291542440474245,-1.5981084482343455,-1.551310161117762
2,709,0,0,1,0,0,1,0,0,0,0,0,0,-1.0496380009077688,-0.5289393423328276,-1.5193256255815755,-1.2295428867674347,-1.2491271105744683,-1.27855164817562
6,1616,0,0,0,0,1,0,0,1,0,0,0,0,-0.6927571108450666,0.24886353760776694,-0.6408482292007498,-0.6878474913434482,-0.6674915478080057,-0.646900355046449
2,631,0,0,1,0,0,0,1,0,0,0,0,0,-0.923680039709168,0.10744483216402065,-0.6408482292007498,-1.0696983438554384,-1.0343693643222358,-1.0345045576484404
0,3136,0,0,1,0,0,0,0,0,0,1,0,0,0.4198715464092404,-0.3168112841672132,-0.20160953101033707,0.6264298614885189,0.6031584508510351,0.5733350975894497
4,686,0,1,0,0,0,0,0,0,1,0,0,0,-0.9656660267753682,0.9559570648264883,-0.20160953101033707,-1.1851416248474353,-1.1506964768755283,-1.0775716912708837
3,518,0,0,1,0,0,0,0,0,0,1,0,0,-1.0286450073746687,-0.17539257872346692,-1.5193256255815755,-1.2295428867674347,-1.1954376740114099,-1.2211288033456953
2,11690,0,0,0,0,1,0,1,0,0,0,0,0,1.469521223064247,0.1781541848858938,-0.20160953101033707,1.3457303045925004,1.4263964781512588,1.4059663476233564
1,1368,0,0,1,0,0,0,1,0,0,0,0,0,-0.39885520138166475,0.1781541848858938,-1.5193256255815755,-0.24383487214345947,-0.22902781587636462,-0.21622901882201387
2,583,0,0,1,0,0,0,0,1,0,0,0,0,-0.9446730332422681,0.46099159577338134,-1.0800869273911626,-1.0785785962394387,-1.061214082603765,-1.020148846440959
5,1119,0,0,0,1,0,0,0,0,0,1,0,0,-0.7557360914443669,-1.1653235168296758,0.2376291671800757,-0.7233685008794474,-0.6943362660895349,-0.8191688895362225
2,5890,0,0,0,1,0,1,0,0,0,0,0,0,0.46185753347544073,0.3902822430515082,0.6768678653704885,0.5731483471845198,0.6121066902782113,0.6451136536268559
2,1569,0,0,0,1,0,1,0,0,0,0,0,0,-0.608785136712666,-1.0239048113859346,0.6768678653704885,-0.47472143412745343,-0.4616820409829502,-0.5751217990090429
5,11688,0,0,0,0,1,0,0,0,0,1,0,0,1.469521223064247,-0.5996486950547008,1.555345261751314,1.4434130808164982,1.4800859147143164,1.362899214000914
1,4916,0,0,1,0,0,1,0,0,0,0,0,0,0.44086453994234054,-0.3168112841672132,-1.5193256255815755,0.6530706186405176,0.7015890845499744,0.6451136536268559
1,10765,0,0,0,1,0,0,1,0,0,0,0,0,2.0573250419910507,-0.8824861059421883,0.6768678653704885,1.9140664571684858,1.8469637312285467,1.7361477053954237
2,1766,0,0,0,1,0,0,0,1,0,0,0,0,-0.37786220784856456,-1.3774515749952954,1.1161065635609013,-0.15503234830346205,-0.20218309759483616,-0.33107470848186327
2,608,0,0,1,0,0,1,0,0,0,0,0,0,-0.9866590203084683,0.46099159577338134,-1.5193256255815755,-1.1762613724634357,-1.1596447163027044,-1.1206388248933274
1,3888,0,0,0,0,1,0,0,0,0,1,0,0,0.44086453994234054,-0.8117767532203152,1.555345261751314,0.5731483471845198,0.6389514085597405,0.5015565415520441
6,8553,0,0,0,0,1,0,0,1,0,0,0,0,0.4198715464092404,-1.236032869551549,1.9945839599417268,0.6175496091045185,0.6478996479869167,0.4728451191370818
6,1749,0,0,0,1,0,0,0,0,0,1,0,0,-0.608785136712666,-0.6703580477765739,1.555345261751314,-0.5457634531994517,-0.5869573929634186,-0.6325446438389676
4,3086,0,0,1,0,0,0,1,0,0,0,0,0,-0.10495329191826287,0.03673547944214751,-1.0800869273911626,0.10249497083253148,0.11995352178351251,0.1139523389500528
4,1758,0,0,0,1,0,0,1,0,0,0,0,0,-0.608785136712666,0.03673547944214751,0.2376291671800757,-0.5368832008154522,-0.5780091535362425,-0.5464103765940805
1,7161,0,0,0,1,0,0,1,0,0,0,0,0,1.5744861907297476,-2.296673160379631,-0.20160953101033707,1.7098206523364914,1.6411542244034911,1.31983208037847
3,3231,0,0,1,0,0,0,1,0,0,0,0,0,0.021004669280338027,-0.9531954586640615,-0.20160953101033707,0.2534592613605276,0.2899700708998626,0.157019472572496
3,576,0,0,1,0,0,0,0,0,0,0,1,0,-1.0076520138415686,0.5317009484952545,-1.0800869273911626,-1.1851416248474353,-1.2222823922929391,-1.1493502473082893
6,1295,0,0,1,0,0,1,0,0,0,0,0,0,-0.8187150720436673,0.3902822430515082,-0.20160953101033707,-0.883213043791443,-0.873301054633062,-0.833524600743704
3,5592,0,1,0,0,0,0,0,1,0,0,0,0,0.4198715464092404,0.5317009484952545,-0.20160953101033707,0.5376273376485207,0.6121066902782113,0.6451136536268559
2,1328,0,1,0,0,0,0,1,0,0,0,0,0,-0.5667991496464657,-2.791638629432738,-0.20160953101033707,-0.35927815313545647,-0.3990443649927155,-0.6756117774614114
3,12709,0,1,0,0,0,1,0,0,0,0,0,0,1.490514216597347,-1.3774515749952954,3.3123000545129653,1.4434130808164982,1.5158788724230219,1.2624092355485454
2,5501,0,1,0,0,0,1,0,0,0,0,0,0,0.44086453994234054,-2.9330573348764792,1.1161065635609013,0.759633647248515,0.8089679576760906,0.3867108518921948
3,6419,0,0,1,0,0,0,0,0,0,0,1,0,0.9446963847367437,0.5317009484952545,-0.6408482292007498,1.008280714000509,1.0595186616370285,1.1044964122662522
4,1033,0,0,1,0,0,0,1,0,0,0,0,0,-0.9656660267753682,0.03673547944214751,-0.20160953101033707,-1.096339101007438,-1.132799998021176,-1.106283113685846
4,9467,0,0,0,0,1,0,0,0,0,0,1,0,1.490514216597347,0.03673547944214751,2.4338226581321396,1.3723710617445,1.4353447175784348,1.4059663476233564
2,2935,0,0,0,1,0,0,0,0,0,1,0,0,0.2309346046113393,-1.0946141641078027,-2.397803021962401,0.475465570960522,0.37050422574445036,0.2862208734398269
2,5421,0,0,0,1,0,0,0,0,0,0,1,0,0.8607244106043431,-1.7309983386046561,0.6768678653704885,1.1059634902245068,1.0863633799185577,0.8460936105315917
4,2251,0,0,1,0,0,1,0,0,0,0,0,0,-0.5248131625802654,-0.3168112841672132,-0.6408482292007498,-0.4036794150554552,-0.3721996467111862,-0.4172089757267503
4,565,0,1,0,0,0,0,0,0,1,0,0,0,-1.0496380009077688,1.238794475713976,0.2376291671800757,-1.3538664201434314,-1.3207130259918791,-1.2211288033456953
4,452,0,0,0,1,0,0,1,0,0,0,0,0,-1.1336099750401694,-1.1653235168296758,1.1161065635609013,-1.4515491963674292,-1.4191436596908185,-1.5225987387027997
4,963,0,0,0,0,1,1,0,0,0,0,0,0,-0.8397080655767674,1.0266664175483615,1.1161065635609013,-0.9631353152474409,-0.9359387306232958,-0.8478803119511849
4,11119,0,0,1,0,0,0,0,0,0,0,1,0,1.6584581648621484,-0.38752063688908134,0.2376291671800757,1.5854971189604938,1.5785165484132564,1.520812037283206
3,6640,0,0,0,1,0,0,0,1,0,0,0,0,0.4198715464092404,-0.8824861059421883,0.6768678653704885,0.7418731424805158,0.5852619719966821,0.5446236751744874
2,1755,0,0,0,1,0,0,1,0,0,0,0,0,-0.5038201690471652,-0.17539257872346692,1.1161065635609013,-0.41255966743945555,-0.39009612556553935,-0.4172089757267503
1,3537,0,0,1,0,0,0,0,0,0,0,0,1,0.5878154946740416,0.03673547944214751,-0.20160953101033707,0.7329928900965155,0.755278521113033,0.7456036320792231
5,1028,0,0,1,0,0,0,0,1,0,0,0,0,-1.0286450073746687,0.10744483216402065,-1.0800869273911626,-1.1673811200794362,-1.2222823922929391,-1.1780616697232515
3,2956,0,0,1,0,0,0,0,1,0,0,0,0,-0.16793227251756332,0.6024103012171277,-0.6408482292007498,0.013692446992534047,-0.01427006962413296,0.07088520532760896
3,2430,0,0,0,0,1,0,0,0,0,1,0,0,-0.14693927898446318,-0.3168112841672132,1.1161065635609013,-0.012948310159465501,0.0483676063661017,-0.015249061917278083
2,3830,0,0,0,0,1,0,0,0,1,0,0,0,0.2309346046113393,0.8852477121046152,-0.20160953101033707,0.360022289968525,0.41524542288033195,0.5015565415520441
3,10350,0,0,1,0,0,1,0,0,0,0,0,0,0.6298014817402419,-0.033973873279720616,-0.6408482292007498,0.7951546567845142,0.8358126759576199,0.8030264769091479
6,512,0,0,0,0,1,1,0,0,0,0,0,0,-1.1546029685732695,0.8852477121046152,-0.6408482292007498,-1.5581122249754262,-1.5354707722441117,-1.465175893872875
4,15301,0,0,1,0,0,0,0,0,1,0,0,0,1.616472177795948,-0.38752063688908134,-0.20160953101033707,1.5943773713444942,1.6679989426850197,1.5638791709056497
3,2818,0,0,0,1,0,0,1,0,0,0,0,0,-0.20991825958376362,-1.7309983386046561,1.1161065635609013,0.04033320414453359,-0.005321830196956013,-0.1875175964070515
3,1002,0,0,1,0,0,1,0,0,0,0,0,0,-0.9866590203084683,0.03673547944214751,-0.6408482292007498,-1.114099605775437,-1.1506964768755283,-1.1206388248933274
4,951,0,0,1,0,0,0,1,0,0,0,0,0,-0.8397080655767674,0.3195728903296401,0.2376291671800757,-0.900973548559443,-0.8911975334874143,-0.8622360231586663
2,2651,0,1,0,0,0,0,1,0,0,0,0,0,-0.18892526605066348,-1.8017076913265242,1.555345261751314,0.058093708912532765,0.10205704292915942,-0.13009475157712683
4,1692,0,0,0,0,1,0,0,1,0,0,0,0,-0.6297781302457661,0.1781541848858938,0.2376291671800757,-0.5812844627354509,-0.5601126746818894,-0.5464103765940805
3,910,0,0,0,0,1,1,0,0,0,0,0,0,-0.7977220785105672,-0.741067400498442,1.1161065635609013,-0.8388117818714443,-0.8106633786428273,-0.8909474455736287
5,1936,0,0,1,0,0,0,0,0,1,0,0,0,-0.5877921431795659,0.10744483216402065,-1.343630146305411,-0.5191226960474522,-0.49747499869165557,-0.4889875317641558
7,2925,0,0,0,0,1,0,1,0,0,0,0,0,-0.608785136712666,1.0973757702702296,0.2376291671800757,-0.6256857246554496,-0.5869573929634186,-0.4889875317641558
2,2654,0,0,1,0,0,0,1,0,0,0,0,0,-0.18892526605066348,-0.17539257872346692,-0.20160953101033707,-0.030708814927464672,0.012574648657396293,-0.029604773124758937
2,1149,0,0,0,0,1,0,0,0,0,0,0,1,-0.39885520138166475,-0.6703580477765739,0.2376291671800757,-0.24383487214345947,-0.22007957644918846,-0.3023632860669009
1,4312,0,0,0,0,1,0,1,0,0,0,0,0,0.4198715464092404,0.3195728903296401,0.6768678653704885,0.5465075900325203,0.5763137325695059,0.6020465200044121
4,3669,0,1,0,0,0,0,0,0,0,1,0,0,0.20994161107823914,1.5923412393233367,0.6768678653704885,0.28010001851252714,0.24522887376398106,0.4584894079296003
5,1232,0,0,0,0,1,0,0,1,0,0,0,0,-0.8607010591098676,0.6731196539390008,-0.20160953101033707,-0.9720155676314414,-0.9448869700504727,-0.8909474455736287
2,2318,0,0,0,0,1,1,0,0,0,0,0,0,-0.20991825958376362,0.5317009484952545,2.4338226581321396,-0.030708814927464672,-0.09480422446871993,-0.0008933507097965915
5,3097,0,0,1,0,0,0,1,0,0,0,0,0,-0.5877921431795659,0.03673547944214751,-1.0800869273911626,-0.483601686511453,-0.4795785198373025,-0.47463182055667497
6,878,0,1,0,0,0,0,0,0,1,0,0,0,-1.0496380009077688,1.4509225338795904,-0.6408482292007498,-1.2828244010714331,-1.311764786564703,-1.1637059585157707
2,2812,1,0,0,0,0,0,0,0,0,0,0,1,0.39887855287614027,-4.7715005056451565,1.555345261751314,0.8750769282405121,0.8358126759576199,0.20008660619493984
1,9444,0,0,1,0,0,0,0,0,0,1,0,0,1.6794511583952485,0.24886353760776694,-0.6408482292007498,1.5766168665764944,1.5158788724230219,1.5782348821131305
4,7260,0,1,0,0,0,0,1,0,0,0,0,0,0.4198715464092404,1.3095038284358491,0.6768678653704885,0.5198668328805215,0.5494690142879766,0.7025364984567806
6,907,0,0,1,0,0,0,0,0,1,0,0,0,-1.0286450073746687,0.24886353760776694,-0.6408482292007498,-1.247303391535434,-1.311764786564703,-1.2498402257606578
2,1359,0,0,1,0,0,0,0,1,0,0,0,0,-0.5667991496464657,0.6024103012171277,-1.0800869273911626,-0.501362191279453,-0.4616820409829502,-0.4172089757267503
1,1806,0,0,0,0,1,1,0,0,0,0,0,0,-0.20991825958376362,0.9559570648264883,0.2376291671800757,-0.09287058161546335,-0.14849366103177764,-0.015249061917278083
2,3911,0,0,0,1,0,0,0,0,0,1,0,0,0.35689256580993994,-2.650219923988992,1.9945839599417268,0.7329928900965155,0.6657961268412698,0.3579994294772324
3,11464,0,0,0,1,0,0,0,0,0,1,0,0,1.469521223064247,0.03673547944214751,0.6768678653704885,1.4345328284324979,1.3995517598697294,1.4203220588308385
1,624,0,0,0,1,0,0,0,1,0,0,0,0,-0.9026870461760679,-0.741067400498442,-0.20160953101033707,-0.9453748104794417,-0.9985764066135305,-1.0345045576484404
5,607,0,0,1,0,0,0,0,0,1,0,0,0,-1.070630994440869,0.7438290066608689,-1.5193256255815755,-1.3538664201434314,-1.3386095048462314,-1.27855164817562
3,1803,0,0,1,0,0,0,0,1,0,0,0,0,-0.5667991496464657,-0.10468322600159377,-0.20160953101033707,-0.46584118174345385,-0.524319716973184,-0.5033432429716374
7,943,0,0,1,0,0,0,1,0,0,0,0,0,-1.0496380009077688,0.1781541848858938,-1.5193256255815755,-1.265063896303434,-1.2491271105744683,-1.2354845145531763
2,3713,0,0,0,1,0,0,0,0,0,0,1,0,0.46185753347544073,-1.0946141641078027,1.1161065635609013,0.6353101138725185,0.5852619719966821,0.4728451191370818
1,3642,0,0,1,0,0,0,0,1,0,0,0,0,0.2309346046113393,0.6731196539390008,-0.20160953101033707,0.377782794736525,0.4241936623075081,0.4872008303445627
3,473,0,0,0,0,1,0,0,0,0,1,0,0,-1.0496380009077688,-0.45822998961095446,1.555345261751314,-1.265063896303434,-1.2580753500016444,-1.2929073593831009
3,1776,0,0,1,0,0,0,1,0,0,0,0,0,-0.5667991496464657,0.7438290066608689,-0.20160953101033707,-0.483601686511453,-0.5153714775460079,-0.4172089757267503
6,1097,0,0,0,1,0,0,0,0,0,1,0,0,-0.8607010591098676,0.24886353760776694,0.2376291671800757,-0.9631353152474409,-0.9896281671863544,-0.9483702904035534
4,971,0,0,1,0,0,0,0,1,0,0,0,0,-0.8397080655767674,0.03673547944214751,-1.0800869273911626,-0.8654525390234439,-0.8554045757787089,-0.8478803119511849
2,3879,0,0,0,0,1,0,0,1,0,0,0,0,0.2309346046113393,-1.1653235168296758,0.2376291671800757,0.5021063281125215,0.5494690142879766,0.37235514068471326
6,657,0,0,0,0,1,0,0,1,0,0,0,0,-1.1336099750401694,-0.24610193144534007,-0.6408482292007498,-1.4160281868314302,-1.4012471808364662,-1.4221087602504319
3,5217,0,0,1,0,0,0,0,0,0,0,0,1,0.9027103976705434,-0.17539257872346692,-0.20160953101033707,1.0349214711525085,1.0863633799185577,1.0327178562288466
3,3881,0,1,0,0,0,0,0,0,0,1,0,0,0.20994161107823914,1.3095038284358491,0.2376291671800757,0.33338153281652627,0.3168147891813919,0.4872008303445627
5,887,0,0,1,0,0,0,0,0,1,0,0,0,-0.9446730332422681,-0.38752063688908134,-0.6408482292007498,-1.0519378390874392,-1.043317603749412,-1.0775716912708837
2,4338,0,0,0,1,0,0,0,0,1,0,0,0,0.44086453994234054,0.8852477121046152,0.6768678653704885,0.5198668328805215,0.4778830988705658,0.6020465200044121
5,921,0,0,1,0,0,0,1,0,0,0,0,0,-1.0076520138415686,0.03673547944214751,-1.0800869273911626,-1.1851416248474353,-1.1685929557298813,-1.1637059585157707
6,2095,0,0,1,0,0,0,0,0,1,0,0,0,-0.48282717551406534,-0.033973873279720616,-1.5193256255815755,-0.36815840551945606,-0.2916654918665993,-0.33107470848186327
2,3629,0,0,0,1,0,0,0,0,0,1,0,0,0.20994161107823914,-1.236032869551549,-0.6408482292007498,0.5287470852645211,0.4778830988705658,0.34364371826975093
1,3634,0,1,0,0,0,1,0,0,0,0,0,0,0.4198715464092404,1.5923412393233367,0.6768678653704885,0.49322607572852195,0.45103838058903734,0.6738250760418176
6,2352,0,0,0,1,0,0,0,0,0,0,1,0,-0.20991825958376362,-1.1653235168296758,0.6768678653704885,0.058093708912532765,-0.01427006962413296,-0.11573904036964598
2,4729,0,1,0,0,0,0,0,1,0,0,0,0,0.5248365140747412,-2.720929276710865,1.9945839599417268,0.839555918704513,0.8895021125206783,0.4872008303445627
4,725,0,0,1,0,0,0,0,1,0,0,0,0,-1.0076520138415686,-0.3168112841672132,-1.0800869273911626,-1.1851416248474353,-1.1596447163027044,-1.192417380930733
4,3332,0,0,1,0,0,0,0,0,0,0,0,1,0.25192759814443944,0.46099159577338134,-0.6408482292007498,0.43994456142452365,0.4062971834531558,0.4872008303445627
4,1079,0,0,0,1,0,0,1,0,0,0,0,0,-0.8187150720436673,0.03673547944214751,0.2376291671800757,-0.8920932961754426,-0.8822492940602381,-0.8765917343661472
3,4708,0,0,1,0,0,0,0,0,0,1,0,0,0.6927804623395419,0.1781541848858938,-1.0800869273911626,0.839555918704513,0.8179161971032676,0.8460936105315917
2,4702,0,1,0,0,0,0,0,0,0,0,1,0,0.7137734558726421,1.238794475713976,-0.6408482292007498,0.7507533948645154,0.7910714788217383,0.9322278777764793
2,579,0,0,1,0,0,0,1,0,0,0,0,0,-0.9866590203084683,0.46099159577338134,-0.6408482292007498,-1.1762613724634357,-1.1685929557298813,-1.1206388248933274
1,1673,0,0,1,0,0,0,0,1,0,0,0,0,-0.2728972401830638,0.1781541848858938,0.2376291671800757,-0.11951133876746291,-0.09480422446871993,-0.08702761795468363
6,1806,0,1,0,0,0,0,0,0,1,0,0,0,-0.6297781302457661,1.5216318866014635,0.2376291671800757,-0.6079252198874504,-0.6585433083808295,-0.47463182055667497
6,15760,0,0,1,0,0,0,0,0,1,0,0,0,1.5115072101304472,-0.8117767532203152,-0.20160953101033707,1.523335352272496,1.5695683089860804,1.4059663476233564
3,8929,0,0,0,0,1,0,0,1,0,0,0,0,0.9237033912036435,-1.5188702804390366,0.6768678653704885,1.123723994992506,1.193742253044674,0.9322278777764793
2,10389,0,0,1,0,0,0,0,0,0,0,1,0,2.540163893252353,0.7438290066608689,-0.20160953101033707,2.047270242928482,2.0080320409177213,2.1381076192048964
6,1163,0,0,0,1,0,0,0,1,0,0,0,0,-0.8397080655767674,-0.6703580477765739,0.6768678653704885,-0.8654525390234439,-0.9090940123417673,-0.9483702904035534
6,13337,0,0,0,0,1,0,0,0,1,0,0,0,1.490514216597347,0.24886353760776694,0.6768678653704885,1.3723710617445,1.4353447175784348,1.4346777700383195
6,786,0,0,1,0,0,0,1,0,0,0,0,0,-1.0496380009077688,-0.5996486950547008,-0.20160953101033707,-1.2561836439194336,-1.240178871147292,-1.2929073593831009
3,18791,0,0,0,1,0,0,0,1,0,0,0,0,1.9103740872593495,0.3902822430515082,0.6768678653704885,1.6298983808804934,1.6053612666947858,1.6643691493580182
3,3679,0,0,1,0,0,1,0,0,0,0,0,0,-0.10495329191826287,-0.45822998961095446,-1.0800869273911626,0.12025547560053144,0.13785000063786482,0.08524091653509044
3,6837,0,0,1,0,0,0,0,0,1,0,0,0,0.5248365140747412,-0.10468322600159377,-0.6408482292007498,0.6974718805605163,0.7373820422586798,0.7025364984567806
1,2202,0,0,1,0,0,0,0,1,0,0,0,0,-0.18892526605066348,-0.10468322600159377,-0.6408482292007498,-0.048469319695464634,0.0036264092302201404,-0.029604773124758937
4,7493,0,1,0,0,0,1,0,0,0,0,0,0,0.6088084882071417,1.5216318866014635,-0.20160953101033707,0.7418731424805158,0.6747443662684459,0.9035164553615164
2,5027,0,0,1,0,0,0,0,0,0,1,0,0,0.5248365140747412,0.5317009484952545,-0.6408482292007498,0.6974718805605163,0.6210549297053874,0.7312479208717423
5,8115,0,0,0,0,1,0,0,0,1,0,0,0,0.4198715464092404,1.1680851229921028,-0.20160953101033707,0.5287470852645211,0.5584172537151536,0.6881807872492984
3,706,0,0,0,1,0,0,0,1,0,0,0,0,-0.9446730332422681,-0.17539257872346692,0.6768678653704885,-1.0696983438554384,-1.061214082603765,-1.0775716912708837
2,461,0,0,0,0,1,0,0,0,0,1,0,0,-1.0076520138415686,0.03673547944214751,-0.6408482292007498,-1.1851416248474353,-1.1685929557298813,-1.1637059585157707
5,8546,0,0,1,0,0,0,0,0,1,0,0,0,0.5248365140747412,-1.1653235168296758,-0.20160953101033707,0.7951546567845142,0.844760915384796,0.6594693648343367
6,2398,0,0,0,0,1,0,0,0,0,0,1,0,-0.20991825958376362,0.9559570648264883,-0.20160953101033707,-0.09287058161546335,-0.05006302733283837,0.04217378291264661
3,5587,0,0,1,0,0,0,0,0,0,0,1,0,0.7557594429388423,-1.1653235168296758,1.9945839599417268,0.9727597044645099,0.93424330965656,0.7886707657016669
1,3991,0,0,0,0,1,0,0,0,0,0,0,1,0.4198715464092404,0.7438290066608689,-1.5193256255815755,0.5465075900325203,0.6210549297053874,0.6738250760418176
3,12683,0,0,0,0,1,0,0,0,0,0,0,1,2.540163893252353,0.24886353760776694,1.1161065635609013,1.905186204784486,2.0259285197720738,1.9945505071300842
1,4295,0,1,0,0,0,1,0,0,0,0,0,0,0.4198715464092404,-2.791638629432738,0.2376291671800757,0.7773941520165151,0.7284338028315036,0.37235514068471326
3,872,0,0,1,0,0,0,1,0,0,0,0,0,-1.0286450073746687,0.10744483216402065,-1.0800869273911626,-1.1940218772314357,-1.2312306317201152,-1.192417380930733
6,530,0,0,0,0,1,0,0,1,0,0,0,0,-1.1965889556394698,-1.7309983386046561,-0.20160953101033707,-1.5314714678234271,-1.5086260539625824,-1.6518001395701298
6,5640,0,0,0,0,1,0,0,0,1,0,0,0,0.20994161107823914,-0.24610193144534007,1.1161065635609013,0.39554329950452416,0.4420901411618612,0.3867108518921948
2,1580,0,0,0,0,1,1,0,0,0,0,0,0,-0.5248131625802654,-0.10468322600159377,-0.6408482292007498,-0.4392004245914543,-0.40799260441989166,-0.43156468693423117
2,1625,0,0,0,1,0,0,1,0,0,0,0,0,-0.4198481949147649,-0.6703580477765739,0.2376291671800757,-0.24383487214345947,-0.2111313370220123,-0.3023632860669009
2,12432,0,0,1,0,0,0,0,1,0,0,0,0,1.616472177795948,-0.45822998961095446,-1.0800869273911626,1.6121378761124934,1.6053612666947858,1.535167748490688
3,1569,0,0,1,0,0,0,0,1,0,0,0,0,-0.608785136712666,-0.8117767532203152,-0.6408482292007498,-0.501362191279453,-0.48852675926447864,-0.5751217990090429
1,576,0,0,1,0,0,0,1,0,0,0,0,0,-1.0076520138415686,0.1781541848858938,-1.0800869273911626,-1.1762613724634357,-1.2312306317201152,-1.1780616697232515
2,5987,0,0,0,0,1,1,0,0,0,0,0,0,0.4198715464092404,-1.7309983386046561,1.555345261751314,0.6353101138725185,0.6836926056956221,0.429777985514638
4,2197,0,0,0,1,0,0,0,0,0,0,1,0,-0.14693927898446318,0.03673547944214751,1.9945839599417268,0.04033320414453359,-0.01427006962413296,0.013462360497684263
5,814,0,0,1,0,0,0,0,1,0,0,0,0,-1.0496380009077688,0.3195728903296401,-0.6408482292007498,-1.3005849058394332,-1.2759718288559976,-1.2498402257606578
3,7567,0,0,0,0,1,0,0,0,0,1,0,0,0.9656893782698438,1.4509225338795904,-2.397803021962401,1.0260412187685082,0.9879327462196177,1.2049863907186207
4,1179,0,0,1,0,0,1,0,0,0,0,0,0,-0.7977220785105672,-0.17539257872346692,-1.5193256255815755,-0.8388117818714443,-0.8017151392156512,-0.833524600743704
3,749,0,1,0,0,0,0,0,1,0,0,0,0,-1.0286450073746687,1.3802131811577223,0.6768678653704885,-1.265063896303434,-1.3207130259918791,-1.1637059585157707
1,5689,0,1,0,0,0,1,0,0,0,0,0,0,0.9027103976705434,-0.8824861059421883,2.873061356322552,1.0704424806885078,1.023725703928323,0.9178721665689972
